Price,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,HDFCBANK.NS,JPM,MSFT,RELIANCE.NS,TCS.NS,TSLA,AAPL,HDFCBANK.NS,JPM,MSFT,RELIANCE.NS,TCS.NS,TSLA,AAPL,HDFCBANK.NS,JPM,MSFT,RELIANCE.NS,TCS.NS,TSLA,AAPL,HDFCBANK.NS,JPM,MSFT,RELIANCE.NS,TCS.NS,TSLA,AAPL,HDFCBANK.NS,JPM,MSFT,RELIANCE.NS,TCS.NS,TSLA
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-01,,1013.546142578125,,,500.48150634765625,1717.5714111328125,,,1014.9144144000796,,,503.29424263464335,1724.070480912625,,,993.4932078445112,,,495.61511314842573,1701.5041133614127,,,1003.8970500630375,,,502.3789961643497,1711.4333150839461,,,3186720.0,,,9746670.0,1094883.0,
2019-01-02,37.617855072021484,1004.298095703125,82.01348876953125,94.94551086425781,493.9632263183594,1736.0762939453125,20.674667358398438,37.839390685649526,1013.2629365856053,82.40163136124825,95.53703983423571,503.1603058863403,1746.1408083982622,21.0086669921875,36.738865845414956,1000.1459358345883,79.23043506404944,92.89862363089934,491.5523222860719,1715.044389722712,19.920000076293945,36.896084198987076,1011.0453410902745,79.23868885917881,93.4713769735044,497.5795376624696,1719.5576644325085,20.406667709350586,148158800.0,4067116.0,15670900.0,35329300.0,15628818.0,2100463.0,174879000.0
2019-01-03,33.87083053588867,996.4183959960938,80.84794616699219,91.45265197753906,487.8690490722656,1714.9989013671875,20.02400016784668,34.71170533997153,1004.1800370520211,82.32986609883663,94.07229241642493,497.62418768494496,1755.618366376738,20.626667022705078,33.825570388313054,992.2662365419478,80.49828095084857,91.26485989595818,486.6859343025705,1708.815738175426,19.825332641601562,34.297221690076654,1002.2690875948197,82.12173113421184,93.98778418882968,494.4543234595547,1732.1945189628375,20.46666717529297,365248800.0,6385832.0,16286400.0,42579100.0,16288287.0,2611668.0,104478000.0
2019-01-04,35.31676483154297,999.084228515625,83.82845306396484,95.7060546875,490.50311279296875,1694.1475830078125,21.179332733154297,35.385847281021086,1004.2980138532182,84.02826088172871,96.25064103887424,493.0925955337932,1716.1272046194636,21.200000762939453,34.25435774125792,995.7342784172502,81.82202865265666,92.8892376247817,482.6677571073174,1661.7874315413405,20.18199920654297,34.428248800159444,998.0462174315338,82.5130383641527,93.63100031092188,489.94505388516967,1715.0440629704221,20.399999618530273,234428400.0,3643560.0,16935200.0,44060600.0,18516544.0,4280862.0,110911500.0
2019-01-07,35.23814392089844,1000.5941162109375,83.88671875,95.82811737060547,493.2265625,1713.148193359375,22.33066749572754,35.45253352215503,1007.5301639388452,84.4778212931638,96.96423276408862,499.3430673538556,1722.9871505711963,22.44933319091797,34.75458147456687,999.3438029504794,83.01254934922567,94.81406863856581,491.5523260594106,1697.8933085286428,21.183332443237305,35.42156528719401,1003.9205669224035,83.61197906955377,95.43376468794914,494.2310984037774,1707.6420223176146,21.447999954223633,219111200.0,2693506.0,15430700.0,35656100.0,12060290.0,1856423.0,113268000.0
2019-01-08,35.909908294677734,992.2662963867188,83.72853088378906,96.52293395996094,493.1819152832031,1709.221923828125,22.356666564941406,36.164792970547246,1001.9388874832132,84.76920567669276,97.6214908922747,495.5481448035208,1720.8210151781177,22.93400001525879,35.37870469883395,989.2701062378546,82.87934304756058,95.49948670483401,489.32002819226295,1699.9697127603051,21.801332473754883,35.626439780307315,1001.231136915177,84.61102107560345,96.74827731859386,493.3828165023636,1719.9183604397938,22.797332763671875,164101200.0,4171730.0,13578800.0,31514400.0,12304389.0,1691756.0,105127500.0
2019-01-09,36.51971435546875,998.7776489257812,83.5870132446289,97.90316009521484,495.9053039550781,1703.2645263671875,22.568666458129883,36.81032877594301,1000.9245154064241,84.49447875207092,98.4759134215419,498.6956880823205,1732.1946584056016,22.899999618530273,35.64310954502001,992.0776330909565,83.1957184471903,96.93605413344359,490.52546672321347,1684.9857656414379,22.097999572753906,36.038532565619036,999.3438263552152,83.92835132526577,97.51819885495807,496.46339270167897,1721.7238841754836,22.366666793823242,180396400.0,4284314.0,14230300.0,32280800.0,12614237.0,2414376.0,81493500.0
2019-01-10,36.63643264770508,994.8614501953125,83.57866668701172,97.27408599853516,494.454345703125,1704.7086181640625,22.99799919128418,36.676927617426905,1002.0805295243177,83.86173351066704,97.41492829142284,496.0169704296926,1719.5572442560606,23.025999069213867,35.93609975244225,987.3828392680969,82.64621986148887,96.12857918956895,492.44527379918514,1689.8598818847206,22.119333267211914,36.326761169795496,998.8720370232281,83.27062468663446,96.91729173161805,494.56595749746805,1706.0174234351466,22.293333053588867,143122800.0,3845770.0,14376100.0,30067600.0,8925160.0,3053461.0,90846000.0
2019-01-11,36.276729583740234,996.4655151367188,83.17906188964844,96.52293395996094,490.23529052734375,1663.1864013671875,23.150667190551758,36.612604058869536,1002.1747488133996,83.39551768368698,97.12385435867287,497.2670420457163,1692.4775012471703,23.227333068847656,36.090927455960006,994.6254098392873,82.37981802076325,95.4337612600854,486.0162455768965,1656.3713145538973,22.584667205810547,36.41727520123071,997.3620682561572,83.16240753516844,96.88911960406551,494.49898019460494,1687.964227910511,22.805999755859375,108092800.0,3204020.0,15439900.0,28314200.0,14139060.0,9209862.0,75586500.0
2019-01-14,35.73124313354492,991.6293334960938,84.0365982055664,95.81874084472656,489.6772155761719,1636.739013671875,22.293333053588867,36.03376867647788,995.5219618507115,84.38626351681125,96.58867064287921,491.3290998472263,1670.8142364851183,22.833332061767578,35.54544096003209,990.1194885669989,82.1384078282066,95.07697807423826,485.03401616473946,1633.8053852177547,22.266666412353516,35.93372163187635,995.5219618507115,82.31324048382902,95.6778985428678,488.8735808968823,1669.9115815761581,22.825332641601562,129756800.0,2427580.0,21258500.0,28437100.0,8994060.0,3615370.0,78709500.0
2019-01-15,36.46253967285156,1001.1838989257812,84.65265655517578,98.59796905517578,504.3434143066406,1685.9781494140625,22.961999893188477,36.53876442507238,1003.3543800600877,85.31036383271015,98.63552746819464,505.39259490477724,1687.3771978017653,23.253332138061523,35.74314971840054,991.7944542141098,82.08843216088934,95.65908591737973,493.3381643034387,1631.9993652709904,22.299999237060547,35.795555825764026,993.2335700622623,82.32986949201779,96.25062196800823,493.3381643034387,1633.80467430337,22.333332061767578,114843600.0,2543778.0,26504900.0,31587600.0,22011407.0,7711653.0,90849000.0
2019-01-16,36.907997131347656,1000.3818359375,85.33535766601562,98.94538879394531,507.1338195800781,1688.099609375,23.06999969482422,37.13191353036799,1002.6466608454599,86.12626819635582,99.77165969487407,511.1966079983609,1692.477462373539,23.46666717529297,36.445872415883635,994.7434459893839,84.75258215437303,98.55103613497623,504.6559484024776,1667.203132268761,22.899999618530273,36.46492951737159,1000.3111069565994,85.12722264731804,98.8327206991176,506.7319575252952,1687.964189140543,22.985332489013672,122278800.0,2626226.0,18533000.0,29853900.0,13961606.0,2359280.0,70375500.0
2019-01-17,37.12714767456055,1006.0911865234375,85.68499755859375,99.64021301269531,506.48638916015625,1713.5640869140625,23.15399932861328,37.55592336335541,1007.7897190056913,86.16787218317663,100.11906676298958,512.4912519323847,1716.9110241932874,23.433332443237305,36.50780460910458,997.1499594810468,84.85245773073697,98.36325535150462,504.4996100695602,1692.7585265576633,22.94333267211914,36.73172100407359,1002.7647353542249,85.01064233059769,98.58859871420405,510.9509795670873,1698.8192325790274,23.08066749572754,119284800.0,4120114.0,14247600.0,28393000.0,16379077.0,2625816.0,55150500.0
2019-01-18,37.355831146240234,1005.1237182617188,87.0753402709961,101.13311767578125,528.7647705078125,1719.30810546875,20.150667190551758,37.60833138833237,1009.2522630497906,87.33343194491343,101.31151837607607,531.2426417767965,1722.5193320334138,21.808666229248047,37.15573339148389,997.7159523664471,85.61007470140258,99.4430317931979,506.8436178118711,1697.0099515578713,19.98200035095215,37.517811062008555,1007.3649282895292,86.39265784486558,100.89838292846112,512.8931261429607,1701.532899189955,21.53333282470703,135004000.0,2603988.0,16428700.0,37427600.0,56181172.0,1683728.0,362262000.0
2019-01-21,,1013.569580078125,,,552.58349609375,1726.58984375,,,1022.227775093075,,,553.5880322070362,1747.6668221618347,,,1003.3544259106503,,,530.6846326664188,1714.6040335048424,,,1009.7005665344843,,,533.0732148575848,1720.5291385878932,,,8780756.0,,,48206814.0,2409803.0,
2019-01-22,36.517333984375,1007.7660522460938,85.70165252685547,99.22709655761719,551.44482421875,1720.4388427734375,19.92799949645996,37.334386728093314,1012.9326082122063,86.24279833742399,100.56038852406957,556.713078649184,1735.2288594490565,20.53333282470703,36.35535044644679,1004.5575600536314,85.02729094224762,98.45716668762688,544.5023634134557,1709.6742053218907,19.700000762939453,37.258161960363196,1012.5551182141918,85.81820759544944,100.23176123142817,550.4179959212664,1725.1426641424787,20.321332931518555,121576000.0,4398488.0,17083700.0,32371300.0,36207430.0,2457093.0,181000500.0
2019-01-23,36.66501235961914,993.3985595703125,85.4852066040039,100.19416046142578,547.4937744140625,1696.6480712890625,19.172666549682617,36.95562670712409,1007.7659869309762,86.33439460077805,100.50401199077575,555.4854170798809,1724.2380514809477,19.633333206176758,36.13618976889829,991.5348396185135,84.89410397209498,98.90781170122223,545.573992001378,1691.5823920926346,18.779333114624023,36.71979923782338,1006.8930485667552,86.11793877620931,99.64018999701344,550.618964170628,1719.6246670417636,19.5,92522400.0,3812144.0,12146700.0,25874300.0,19313542.0,2578169.0,187950000.0
2019-01-24,36.37440490722656,991.9125366210938,85.53515625,99.71533203125,556.9363403320312,1720.122314453125,19.43400001525879,36.79841536974451,1001.0660656228731,85.82654397429123,100.46648619532142,559.5035006601722,1723.469251641053,19.57866668701172,36.14572698586206,989.8600136572405,84.86912807330233,98.90784381211118,544.7256838658495,1696.105417570909,18.618667602539062,36.71027946617382,995.5692483151423,85.02730635118843,100.33503529113948,546.9133343421418,1704.9704393894915,18.868667602539062,101766000.0,5055786.0,11296800.0,23164800.0,28775487.0,1962927.0,120183000.0
2019-01-25,37.579734802246094,988.9634399414062,86.0763168334961,100.6260986328125,556.2890014648438,1737.53564453125,19.80266761779785,37.667874332465686,995.569111773076,86.84225216905914,101.29274451434667,564.6378015543535,1750.380771918033,19.90133285522461,36.76030141896033,986.1324377278335,85.53516452075694,99.71532658675395,551.5565424851646,1719.6247273468634,19.303333282470703,37.0366202455851,987.5479388346199,86.1762239279604,100.69182408131483,558.2757806818151,1720.5293168930743,19.625999450683594,134142000.0,5631118.0,14369400.0,31225600.0,18703992.0,2327080.0,108744000.0
2019-01-28,37.2319450378418,983.3721313476562,86.4842529296875,98.66370391845703,548.9447631835938,1768.472412109375,19.7586669921875,37.23909099356909,991.8180234497454,86.78396783788617,99.97821984563399,560.7313260803486,1774.8045383931426,19.83066749572754,36.60307549045748,979.8806081461079,85.41027556727161,98.2693512893646,545.752576516443,1741.7870227706403,19.183332443237305,37.11045652093995,986.1324044903649,85.66004010802921,99.77165213605161,558.2980996005348,1748.5714437889626,19.527332305908203,104768400.0,7680218.0,12283100.0,29476700.0,18744303.0,2769033.0,96349500.0
2019-01-29,36.84606170654297,970.8451538085938,86.72566986083984,96.65437316894531,540.5066528320312,1793.574951171875,19.83066749572754,37.66788332981554,982.8296847802486,87.50825930919106,98.56041799984908,549.8823410558548,1799.2739095727247,19.90399932861328,36.71028485233091,968.674672517451,86.35935666627566,95.93138620054609,536.3545751055725,1751.8733945154268,19.453332901000977,37.2200505188462,980.5884745053056,86.48423255545968,98.47590977336426,549.5921206040808,1774.8047177905528,19.684667587280273,166348800.0,7381394.0,9743300.0,31490500.0,20405845.0,2557626.0,69325500.0
2019-01-30,39.363929748535156,960.0400390625,86.92549133300781,99.88436126708984,533.83203125,1792.353759765625,20.584667205810547,39.57831580914225,970.6799123987853,87.6164946013952,99.88436126708984,546.9133493610966,1799.6809130494541,20.600000381469727,38.16812281650188,956.8787762035419,86.40098714701146,97.95953997878476,531.7783148522408,1768.1559892584257,19.89933204650879,38.88751304961188,970.6799123987853,86.70070200993077,98.23183323844067,542.4487588626214,1790.7254544032055,20.030000686645508,244439200.0,9257080.0,12526300.0,49471900.0,17164298.0,2429575.0,168754500.0
2019-01-31,39.64738845825195,981.3904418945312,86.16789245605469,98.05339050292969,547.8732299804688,1821.9339599609375,20.468000411987305,40.25720110045901,986.0144350077323,86.41765700388422,98.79515310028205,549.0116999396823,1827.044913478324,20.770666122436523,39.19955570891924,954.0477031155089,85.52683943256417,96.87971686728395,536.1983099573689,1795.6104236932656,19.600000381469727,39.56877928620291,958.2942062451032,86.09296690277162,97.46186156943696,536.6447570775003,1797.4196029614704,20.066667556762695,162958400.0,8289702.0,17520600.0,55636400.0,22279301.0,4094319.0,188538000.0
2019-02-01,39.66644287109375,986.3447875976562,86.4842529296875,96.50413513183594,558.0525512695312,1836.271484375,20.81399917602539,40.25243319065065,998.8719960378315,87.29181774612412,97.74353414366934,560.3071989924979,1840.613558317072,21.073333740234375,39.52589722677174,979.8099596212821,86.18453802148882,96.10039113446032,547.8286721736222,1807.4603297390279,20.233333587646484,39.771255093393634,981.3905334841006,86.58416001634576,97.44307399424109,550.9315695594012,1817.7726725338032,20.3613338470459,130672400.0,7827094.0,13000800.0,35535700.0,20187323.0,3064163.0,109251000.0
2019-02-04,40.793182373046875,993.1627807617188,86.79227447509766,99.28339385986328,576.3351440429688,1854.634765625,20.859333038330078,40.89084867472305,996.9846800851807,86.79227447509766,99.33973506312633,579.0362390227327,1859.338587218909,21.020000457763672,39.84749487630316,982.6644801787111,85.75992689772768,96.49474427676756,554.5255723726817,1829.9846998460553,20.125333786010742,39.87846312677882,988.491672871961,86.40930692787613,96.58864389436094,556.7355158246575,1836.271553187236,20.865333557128906,125982000.0,3969144.0,9871500.0,31315100.0,25528059.0,1590764.0,110281500.0
2019-02-05,41.49112319946289,997.4801025390625,86.40930938720703,100.67304992675781,576.6251831054688,1849.4786376953125,21.42333221435547,41.70551286711894,999.8156564230504,87.04204143408239,100.7199925829263,582.3622370572684,1858.9315544719987,21.496000289916992,41.0552051749136,989.435314544189,85.99303947380018,99.4899846728464,570.8435440486721,1834.50763623806,20.816667556762695,41.176690108912695,994.6254854836197,87.01705990378714,99.5838771487201,576.8261141067312,1854.408606650899,20.832666397094727,144406400.0,4345144.0,12763000.0,27325400.0,20479210.0,1111404.0,101142000.0
2019-02-06,41.50541305541992,1001.5377197265625,86.36768341064453,99.5556869506836,584.9740600585938,1876.8426513671875,21.148000717163086,41.82223051192853,1003.590242322219,87.10032255353693,100.46645879810303,588.2778883041469,1887.743000827106,21.615999221801758,41.17430368331649,997.2677170564652,86.14290044293213,99.0862175170476,577.8307265731382,1846.312750657276,21.041332244873047,41.60307569024123,998.5180302371396,86.34270823109594,100.46645879810303,578.7236209066589,1854.3182365574032,21.305999755859375,112958400.0,5437842.0,8745000.0,20609800.0,20586783.0,1789812.0,75577500.0
2019-02-07,40.719329833984375,998.9899291992188,85.23544311523438,98.84211730957031,576.1118774414062,1884.1689453125,20.500667572021484,41.43395477698931,1005.0058090420762,86.16789020408221,99.14257753929832,589.8628078662235,1897.7830583073116,20.979999542236328,40.576403391475225,993.6110709466454,84.45285983258864,97.9219609900757,574.1920950110318,1869.786063928769,20.200000762939453,41.06711193744201,1002.6702552006635,85.95975520358925,98.767007624791,584.9740623565847,1876.7966309318886,20.886667251586914,126966800.0,3608654.0,13177500.0,29760700.0,20150710.0,1339945.0,97809000.0
